"","address","lat1","long1","MRTName2","MRTName1","MRTlat1","MRTlong1","MRTdista1","time","disto"
"2731","239 LOR 1 TOA PAYOH",1.34050894159915,103.851040712112,92,"Braddell",1.3404690010277,103.846799083148,472.06769328591,415,576
"2732","239 PASIR RIS ST 21",1.37319323483764,103.963384554912,64,"Pasir Ris",1.37304331635804,103.949284527763,1569.24586309137,1414,1964
"2733","239 SERANGOON AVE 2",1.35320031811274,103.868691643089,106,"Lorong Chuan",1.35161217074555,103.864151938651,535.256344314276,520,721
"2734","239 TAMPINES ST 21",1.35477157041693,103.946584056018,57,"Tampines East",1.35619148271544,103.9546344625,909.75290930068,776,1078
"2735","239 YISHUN RING RD",1.43359514649201,103.839685373602,47,"Yishun",1.42944308477331,103.835005047246,696.360139885854,673,935
"2736","23A QUEEN'S CL",1.29429993967601,103.799725944793,162,"Queenstown",1.29455085184931,103.806077155982,707.384831562315,750,1041
"2737","23B QUEEN'S CL",1.29407333493258,103.800026532056,113,"Queenstown",1.29455085184931,103.806077155982,675.475379033078,744,1033
"2738","24 BALAM RD",1.33018852048052,103.887508672167,185,"MacPherson",1.32615024457361,103.889298600376,491.69699368975,495,688
"2739","24 BENDEMEER RD",1.31862347782977,103.862324355167,82,"Boon Keng",1.31933570922514,103.861569454156,115.517622525202,111,154
"2740","24 BEO CRES",1.28852535171166,103.828458597142,137,"Tiong Bahru",1.28610253615775,103.827445112419,292.341770727294,381,529
"2741","24 EUNOS CRES",1.32377995139071,103.902330351336,208,"Eunos",1.31978354916088,103.903225807255,455.902521358541,425,591
"2742","24 HOUGANG AVE 3",1.36551226123746,103.892085472745,271,"Hougang",1.37129226620797,103.892380513029,644.264441349188,682,947
"2743","24 MARSILING DR",1.44150532367192,103.772131618917,327,"Marsiling",1.43252114855026,103.774074641403,1023.22151444322,952,1321
"2744","24 NEW UPP CHANGI RD",1.32386400712203,103.933398625352,160,"Bedok Reservoir",1.33660782955099,103.932234623286,1424.53800276,1308,1817
"2745","24 SIN MING RD",1.35518696986305,103.836337992513,157,"Marymount",1.348707263451,103.839423132332,798.862859157791,769,1068
"2746","24 TANGLIN HALT RD",1.29767708730608,103.799636799806,131,"Commonwealth",1.30250199924325,103.798228523336,559.506388336619,482,669
"2747","24 TEBAN GDNS RD",1.32349635256112,103.737884227151,96,"Jurong East",1.33315281585758,103.742286332403,1181.3269274236,1989,2761
"2748","24 TELOK BLANGAH CRES",1.27540949062767,103.820660541826,112,"HarbourFront",1.26538938374901,103.821530157095,1119.62397260465,1110,1542
"2749","24 TIONG BAHRU RD",1.28572654548652,103.831270493129,15,"Tiong Bahru",1.28610253615775,103.827445112419,427.784693890115,337,469
"2750","240 BISHAN ST 22",1.36084443929401,103.845181154251,11,"Ang Mo Kio",1.36993284962262,103.84955809232,1122.87055867052,1236,1717
"2751","240 BT BATOK EAST AVE 5",1.35048816023777,103.754177773165,273,"Bukit Batok",1.34903331201636,103.749566478309,538.133028758532,538,748
"2752","240 BT PANJANG RING RD",1.37934514194061,103.771222864624,126,"Bukit Panjang",1.37900211641036,103.761535114929,1078.79896726152,1035,1437
"2753","240 COMPASSVALE WALK",1.39075081534736,103.897946867701,47,"Sengkang",1.39169462601522,103.895484694279,293.459439692324,358,498
"2754","240 HOUGANG ST 22",1.3564226661287,103.890651695359,123,"Kovan",1.36017917065237,103.885064856353,749.293118187323,740,1027
"2755","240 JURONG EAST ST 21",1.34106751096494,103.741573199896,101,"Jurong East",1.33315281585758,103.742286332403,884.627071761351,860,1195
"2756","240 LOR 1 TOA PAYOH",1.34087644567662,103.850829960636,48,"Braddell",1.3404690010277,103.846799083148,450.879530952532,403,560
"2757","240 PASIR RIS ST 21",1.37336872347599,103.962796974808,76,"Pasir Ris",1.37304331635804,103.949284527763,1504.2029651492,1404,1949
"2758","240 SERANGOON AVE 2",1.35323767469816,103.869412535838,94,"Serangoon",1.35063361526525,103.872771660431,473.056264903553,497,690
"2759","240 TAMPINES ST 21",1.35500406974434,103.947121420342,147,"Tampines East",1.35619148271544,103.9546344625,846.497890625889,709,984
"2760","240 YISHUN RING RD",1.43269871879609,103.839369131479,174,"Yishun",1.42944308477331,103.835005047246,605.97596116693,600,833
"2761","241 BISHAN ST 22",1.36084158995261,103.845466006164,90,"Ang Mo Kio",1.36993284962262,103.84955809232,1109.77584359824,1237,1718
"2762","241 BT BATOK EAST AVE 5",1.3508952364452,103.75454446951,253,"Bukit Batok",1.34903331201636,103.749566478309,591.49740049148,593,824
"2763","241 BT PANJANG RING RD",1.37971696912364,103.771871254159,82,"Bukit Panjang",1.37900211641036,103.761535114929,1153.02964499969,1105,1534
"2764","241 COMPASSVALE WALK",1.38999929694363,103.897698680698,52,"Sengkang",1.39169462601522,103.895484694279,310.359631755648,366,507
"2765","241 HOUGANG ST 22",1.35650868784233,103.891840640482,214,"Kovan",1.36017917065237,103.885064856353,857.650720765913,855,1187
"2766","241 JURONG EAST ST 24",1.3414812934447,103.742973359591,284,"Jurong East",1.33315281585758,103.742286332403,930.269272034266,901,1251
"2767","241 KIM KEAT LINK",1.33050536301596,103.855776378989,46,"Toa Payoh",1.33262928096888,103.847502198048,950.697958530058,873,1213
"2768","241 PASIR RIS ST 21",1.37301618639189,103.962368251713,53,"Pasir Ris",1.37304331635804,103.949284527763,1456.05843681064,1361,1889
"2769","241 SERANGOON AVE 3",1.35288178547102,103.870236774547,106,"Serangoon",1.35063361526525,103.872771660431,377.114221227013,419,582
"2770","241 TAMPINES ST 21",1.35461516668329,103.947116640698,133,"Tampines East",1.35619148271544,103.9546344625,854.849575693429,739,1027
"2771","241 YISHUN RING RD",1.43212015583779,103.839123120521,211,"Yishun",1.42944308477331,103.835005047246,546.653103685676,533,740
"2772","242 BISHAN ST 22",1.36134172851942,103.844874736551,67,"Ang Mo Kio",1.36993284962262,103.84955809232,1089.16166675218,1168,1622
"2773","242 BT BATOK EAST AVE 5",1.35095950808957,103.756233418128,236,"Bukit Batok",1.34903331201636,103.749566478309,772.31699777433,738,1026
"2774","242 BT PANJANG RING RD",1.38007208808669,103.771833647326,73,"Bukit Panjang",1.37900211641036,103.761535114929,1152.26769630296,1092,1515
"2775","242 HOUGANG ST 22",1.35738897663765,103.892167860466,258,"Kovan",1.36017917065237,103.885064856353,849.313586106761,880,1222
"2776","242 JURONG EAST ST 24",1.34190350538593,103.74279685963,21,"Jurong East",1.33315281585758,103.742286332403,975.777809996205,933,1296
"2777","242 KIM KEAT LINK",1.32985845976054,103.855821390119,38,"Toa Payoh",1.33262928096888,103.847502198048,975.86662817434,921,1279
"2778","242 PASIR RIS ST 21",1.37157810599867,103.962507576752,47,"Pasir Ris",1.37304331635804,103.949284527763,1480.57257963727,1491,2070
"2779","242 SERANGOON AVE 3",1.35269591874852,103.869711017596,107,"Serangoon",1.35063361526525,103.872771660431,410.758630977936,425,590
"2780","242 SIMEI ST 5",1.34315890383485,103.954188106526,54,"Simei",1.34319707851829,103.953377214378,90.3432996816452,93,129
"2781","242 TAMPINES ST 21",1.35403883742636,103.946583772874,44,"Tampines East",1.35619148271544,103.9546344625,927.440595238794,850,1181
"2782","242 YISHUN RING RD",1.43270791512175,103.840052416236,210,"Yishun",1.42944308477331,103.835005047246,669.021444046189,628,872
"2783","243 BISHAN ST 22",1.36108499863065,103.844635624659,123,"Ang Mo Kio",1.36993284962262,103.84955809232,1127.03161403148,1195,1660
"2784","243 BT BATOK EAST AVE 5",1.34962013436358,103.75643213653,148,"Bukit Batok",1.34903331201636,103.749566478309,766.857060119227,827,1148
"2785","243 BT PANJANG RING RD",1.3805207559387,103.771291134609,63,"Bukit Panjang",1.37900211641036,103.761535114929,1098.8028886527,1052,1461
"2786","243 HOUGANG ST 22",1.35764144948127,103.891702601254,31,"Kovan",1.36017917065237,103.885064856353,790.87704829513,816,1133
"2787","243 JURONG EAST ST 24",1.34206406490644,103.743306656115,222,"Jurong East",1.33315281585758,103.742286332403,998.473486527548,942,1308
"2788","243 KIM KEAT LINK",1.33024058590573,103.856533205246,19,"Toa Payoh",1.33262928096888,103.847502198048,1039.63656414112,955,1327
"2789","243 PASIR RIS ST 21",1.37155210403562,103.962993228282,53,"Pasir Ris",1.37304331635804,103.949284527763,1534.61255783528,1494,2074
"2790","243 SERANGOON AVE 2",1.35290196967147,103.868835402916,126,"Serangoon",1.35063361526525,103.872771660431,505.627442556909,480,666
"2791","243 SIMEI ST 5",1.34381960293274,103.954994175983,80,"Simei",1.34319707851829,103.953377214378,192.832355402606,177,245
"2792","243 TAMPINES ST 21",1.35419527444806,103.947122094105,177,"Tampines East",1.35619148271544,103.9546344625,865.067477279208,773,1074
"2793","243 YISHUN RING RD",1.43352112990914,103.840627148063,158,"Yishun",1.42944308477331,103.835005047246,772.999401700263,717,995
"2794","244 BISHAN ST 22",1.36040959224239,103.844372434323,12,"Bishan",1.35131580146658,103.84914026532,1142.94554531308,1015,1409
"2795","244 BT BATOK EAST AVE 5",1.34918269764742,103.757239164878,211,"Bukit Batok",1.34903331201636,103.749566478309,854.044713595304,869,1207
"2796","244 BT PANJANG RING RD",1.38091958234255,103.771819242148,102,"Bukit Panjang",1.37900211641036,103.761535114929,1164.22630822846,1111,1543
"2797","244 COMPASSVALE RD",1.3933790323047,103.898887106585,45,"Sengkang",1.39169462601522,103.895484694279,422.527453568014,439,610
"2798","244 HOUGANG ST 22",1.35807253232842,103.891946844004,181,"Kovan",1.36017917065237,103.885064856353,800.982482581482,803,1115
"2799","244 JURONG EAST ST 24",1.34263187196449,103.742133807093,348,"Jurong East",1.33315281585758,103.742286332403,1055.34021863208,1033,1434
"2800","244 KIM KEAT LINK",1.33069367982742,103.85635902134,77,"Toa Payoh",1.33262928096888,103.847502198048,1008.94710390214,927,1288
"2801","244 PASIR RIS ST 21",1.37145484462509,103.963382896053,64,"Pasir Ris",1.37304331635804,103.949284527763,1578.90614454571,1529,2123
"2802","244 SERANGOON AVE 2",1.35249536436696,103.868749654582,19,"Serangoon",1.35063361526525,103.872771660431,493.255155829386,430,596
"2803","244 SIMEI ST 5",1.34381139061039,103.954503239744,94,"Simei",1.34319707851829,103.953377214378,142.758965854092,188,261
"2804","244 TAMPINES ST 21",1.35380840642139,103.947114964145,175,"Tampines East",1.35619148271544,103.9546344625,877.874640575036,808,1122
"2805","244 YISHUN RING RD",1.43374226274799,103.841257885463,128,"Yishun",1.42944308477331,103.835005047246,844.536548888363,745,1034
"2806","245 BISHAN ST 22",1.36019474589915,103.84413136044,102,"Bishan",1.35131580146658,103.84914026532,1134.75322116694,992,1377
"2807","245 BT BATOK EAST AVE 5",1.3496481268301,103.757332776738,27,"Bukit Batok",1.34903331201636,103.749566478309,867.006209545387,909,1263
"2808","245 BT PANJANG RING RD",1.3805322477834,103.772141437385,16,"Bukit Panjang",1.37900211641036,103.761535114929,1192.57497552067,1156,1605
"2809","245 COMPASSVALE RD",1.39296180675514,103.899291409001,46,"Sengkang",1.39169462601522,103.895484694279,446.50452229132,453,629
"2810","245 HOUGANG ST 22",1.35841118678486,103.891722006562,98,"Kovan",1.36017917065237,103.885064856353,766.557984028306,755,1048
"2811","245 JURONG EAST ST 24",1.3416807983165,103.741783307334,117,"Jurong East",1.33315281585758,103.742286332403,950.979815976133,1122,1558
"2812","245 KIM KEAT LINK",1.33107747701121,103.856607585662,18,"Toa Payoh",1.33262928096888,103.847502198048,1027.95210143111,948,1316
"2813","245 PASIR RIS ST 21",1.37110012229173,103.96304680441,58,"Pasir Ris",1.37304331635804,103.949284527763,1546.77087584422,1534,2130
"2814","245 SERANGOON AVE 2",1.35244085702094,103.869177479529,113,"Serangoon",1.35063361526525,103.872771660431,447.735134790503,412,572
"2815","245 SIMEI ST 5",1.34436497527246,103.954261819807,77,"Simei",1.34319707851829,103.953377214378,163.077515830081,229,318
"2816","245 TAMPINES ST 21",1.35345643131971,103.94682931394,183,"Tampines East",1.35619148271544,103.9546344625,920.436467152871,865,1202
"2817","245 YISHUN AVE 9",1.43454219874646,103.842114172195,114,"Yishun",1.42944308477331,103.835005047246,973.70553334516,848,1176
"2818","246 BANGKIT RD",1.38137152811663,103.773245009924,94,"Bukit Panjang",1.37900211641036,103.761535114929,1329.58631768203,1246,1730
"2819","246 BISHAN ST 22",1.36066100742125,103.843366622934,77,"Bishan",1.35131580146658,103.84914026532,1222.73783327288,1066,1481
"2820","246 BT BATOK EAST AVE 5",1.34964706301784,103.757617809641,30,"Bukit Batok",1.34903331201636,103.749566478309,898.622618448287,918,1275
"2821","246 COMPASSVALE RD",1.39254395356624,103.899041774365,50,"Sengkang",1.39169462601522,103.895484694279,406.989720770372,478,663
"2822","246 HOUGANG ST 22",1.35876258437852,103.891460074318,18,"Kovan",1.36017917065237,103.885064856353,728.972763812691,713,989
"2823","246 JURONG EAST ST 24",1.34177658836855,103.740057253589,77,"Chinese Garden",1.34235282081401,103.732596738363,832.747167563967,764,1061
"2824","246 KIM KEAT LINK",1.33078082665669,103.855844268285,77,"Toa Payoh",1.33262928096888,103.847502198048,950.914338852032,865,1202
"2825","246 PASIR RIS ST 21",1.37110870483675,103.962453963376,61,"Pasir Ris",1.37304331635804,103.949284527763,1481.33292611143,1487,2064
"2826","246 SERANGOON AVE 3",1.35192270531399,103.869660835834,69,"Serangoon",1.35063361526525,103.872771660431,374.761677475476,337,468
"2827","246 SIMEI ST 5",1.34505922260533,103.954165735566,80,"Simei",1.34319707851829,103.953377214378,225.102327891103,304,421
"2828","246 TAMPINES ST 21",1.35322549774418,103.947232182338,193,"Tampines East",1.35619148271544,103.9546344625,887.490700993847,825,1147
"2829","246 YISHUN AVE 9",1.43509085774181,103.84269104902,155,"Yishun",1.42944308477331,103.835005047246,1061.54125956684,913,1267
"2830","247 BISHAN ST 22",1.36108263852717,103.843138950412,11,"Ang Mo Kio",1.36993284962262,103.84955809232,1216.94261255605,1223,1698
"2831","247 BT BATOK EAST AVE 5",1.34992721242157,103.75698028632,198,"Bukit Batok",1.34903331201636,103.749566478309,831.051420957761,865,1201
"2832","247 COMPASSVALE RD",1.3920922979789,103.899249247556,75,"Sengkang",1.39169462601522,103.895484694279,421.276878589974,519,722
"2833","247 HOUGANG AVE 3",1.35916574841404,103.891524298457,163,"Kovan",1.36017917065237,103.885064856353,727.6576655069,704,977
"2834","247 JURONG EAST ST 24",1.34202424550408,103.739009746539,259,"Chinese Garden",1.34235282081401,103.732596738363,714.633599360203,680,944
"2835","247 KIM KEAT LINK",1.33106275926124,103.855267005685,90,"Toa Payoh",1.33262928096888,103.847502198048,881.560799408967,798,1109
"2836","247 PASIR RIS ST 21",1.37073379068476,103.96245801481,61,"Pasir Ris",1.37304331635804,103.949284527763,1488.41775466465,1518,2108
"2837","247 SIMEI ST 5",1.34427596104719,103.953170238617,55,"Simei",1.34319707851829,103.953377214378,122.289561292825,206,285
"2838","247 TAMPINES ST 21",1.35228092171658,103.946911552645,139,"Tampines East",1.35619148271544,103.9546344625,963.428294977956,897,1245
"2839","247 YISHUN AVE 9",1.43499780616096,103.842069242281,141,"Yishun",1.42944308477331,103.835005047246,1000.18320537755,897,1245
"2840","248 BANGKIT RD",1.38137164749459,103.774298960743,118,"Bukit Panjang",1.37900211641036,103.761535114929,1444.73624493414,1330,1847
"2841","248 BISHAN ST 22",1.36137886436098,103.843318214873,70,"Ang Mo Kio",1.36993284962262,103.84955809232,1178.53970826038,1183,1642
"2842","248 BT BATOK EAST AVE 5",1.35025884075015,103.756604724025,208,"Bukit Batok",1.34903331201636,103.749566478309,795.068568161234,809,1124
"2843","248 CHOA CHU KANG AVE 2",1.37900459646071,103.745926026056,109,"Choa Chu Kang",1.38536316540225,103.744370779756,728.686049698231,689,956
"2844","248 COMPASSVALE RD",1.39219790867034,103.898456293881,74,"Sengkang",1.39169462601522,103.895484694279,335.411499085712,332,461
"2845","248 HOUGANG AVE 3",1.35937034964577,103.892587549209,224,"Kovan",1.36017917065237,103.885064856353,842.014265426245,787,1093
"2846","248 JURONG EAST ST 24",1.34227314306725,103.740101374257,214,"Chinese Garden",1.34235282081401,103.732596738363,835.230091155495,783,1086
"2847","248 KIM KEAT LINK",1.33136716741014,103.855879359987,102,"Toa Payoh",1.33262928096888,103.847502198048,942.816626960396,919,1276
"2848","248 PASIR RIS ST 21",1.37060375736955,103.96301959535,50,"Pasir Ris",1.37304331635804,103.949284527763,1552.47952939897,1572,2182
"2849","248 TAMPINES ST 21",1.35191019042837,103.947108773379,123,"Tampines East",1.35619148271544,103.9546344625,963.62973073876,895,1243
"2850","248 YISHUN AVE 9",1.43566049426782,103.842373027861,30,"Yishun",1.42944308477331,103.835005047246,1073.00319152764,984,1366
"2851","249 BANGKIT RD",1.3810020467136,103.774054657076,129,"Bukit Panjang",1.37900211641036,103.761535114929,1410.93995386755,1335,1853
"2852","249 BISHAN ST 22",1.3612409106487,103.843772590269,88,"Ang Mo Kio",1.36993284962262,103.84955809232,1162.2246732382,1196,1661
"2853","249 BT BATOK EAST AVE 5",1.35061655709758,103.756564159717,229,"Bukit Batok",1.34903331201636,103.749566478309,798.456747049958,791,1098
"2854","249 CHOA CHU KANG AVE 2",1.37962407045143,103.745530138585,103,"Choa Chu Kang",1.38536316540225,103.744370779756,651.771020743573,606,842
"2855","249 COMPASSVALE RD",1.39176157803265,103.89917306997,71,"Sengkang",1.39169462601522,103.895484694279,410.534642053851,392,545
"2856","249 HOUGANG AVE 3",1.35961214567102,103.891908245303,137,"Kovan",1.36017917065237,103.885064856353,764.199284888472,700,972
